id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price
HOBBIES_1_346_TX_1_evaluation,HOBBIES_1_346,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.06
HOBBIES_1_347_TX_1_evaluation,HOBBIES_1_347,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.89
HOBBIES_1_348_TX_1_evaluation,HOBBIES_1_348,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.68
HOBBIES_1_349_TX_1_evaluation,HOBBIES_1_349,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.83
HOBBIES_1_350_TX_1_evaluation,HOBBIES_1_350,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,13,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.09
HOBBIES_1_351_TX_1_evaluation,HOBBIES_1_351,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.75
HOBBIES_1_352_TX_1_evaluation,HOBBIES_1_352,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.81
HOBBIES_1_353_TX_1_evaluation,HOBBIES_1_353,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.07
HOBBIES_1_354_TX_1_evaluation,HOBBIES_1_354,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,23.01
HOBBIES_1_355_TX_1_evaluation,HOBBIES_1_355,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.9
HOBBIES_1_356_TX_1_evaluation,HOBBIES_1_356,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.9
HOBBIES_1_357_TX_1_evaluation,HOBBIES_1_357,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,13.0
HOBBIES_1_358_TX_1_evaluation,HOBBIES_1_358,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.71
HOBBIES_1_359_TX_1_evaluation,HOBBIES_1_359,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,9,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.57
HOBBIES_1_360_TX_1_evaluation,HOBBIES_1_360,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,14.93
HOBBIES_1_361_TX_1_evaluation,HOBBIES_1_361,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,26.9
HOBBIES_1_362_TX_1_evaluation,HOBBIES_1_362,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.46
HOBBIES_1_363_TX_1_evaluation,HOBBIES_1_363,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.76
HOBBIES_1_364_TX_1_evaluation,HOBBIES_1_364,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,12.82
HOBBIES_1_365_TX_1_evaluation,HOBBIES_1_365,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.02
HOBBIES_1_366_TX_1_evaluation,HOBBIES_1_366,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.88
HOBBIES_1_367_TX_1_evaluation,HOBBIES_1_367,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.2
HOBBIES_1_368_TX_1_evaluation,HOBBIES_1_368,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.13
HOBBIES_1_369_TX_1_evaluation,HOBBIES_1_369,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.0
HOBBIES_1_370_TX_1_evaluation,HOBBIES_1_370,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.48
HOBBIES_1_371_TX_1_evaluation,HOBBIES_1_371,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.39
HOBBIES_1_372_TX_1_evaluation,HOBBIES_1_372,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.79
HOBBIES_1_373_TX_1_evaluation,HOBBIES_1_373,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,14.7
HOBBIES_1_374_TX_1_evaluation,HOBBIES_1_374,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,17.45
HOBBIES_1_375_TX_1_evaluation,HOBBIES_1_375,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.84
HOBBIES_1_376_TX_1_evaluation,HOBBIES_1_376,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,16.81
HOBBIES_1_377_TX_1_evaluation,HOBBIES_1_377,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,10.02
HOBBIES_1_378_TX_1_evaluation,HOBBIES_1_378,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.06
HOBBIES_1_379_TX_1_evaluation,HOBBIES_1_379,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.22
HOBBIES_1_380_TX_1_evaluation,HOBBIES_1_380,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.77
HOBBIES_1_381_TX_1_evaluation,HOBBIES_1_381,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.65
HOBBIES_1_382_TX_1_evaluation,HOBBIES_1_382,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.89
HOBBIES_1_383_TX_1_evaluation,HOBBIES_1_383,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.87
HOBBIES_1_384_TX_1_evaluation,HOBBIES_1_384,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,10.1
HOBBIES_1_385_TX_1_evaluation,HOBBIES_1_385,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.86
HOBBIES_1_386_TX_1_evaluation,HOBBIES_1_386,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.77
HOBBIES_1_387_TX_1_evaluation,HOBBIES_1_387,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.09
HOBBIES_1_388_TX_1_evaluation,HOBBIES_1_388,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.57
HOBBIES_1_389_TX_1_evaluation,HOBBIES_1_389,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,11.99
HOBBIES_1_390_TX_1_evaluation,HOBBIES_1_390,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,11.78
HOBBIES_1_391_TX_1_evaluation,HOBBIES_1_391,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.73
HOBBIES_1_392_TX_1_evaluation,HOBBIES_1_392,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,13.02
HOBBIES_1_393_TX_1_evaluation,HOBBIES_1_393,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,28.04
HOBBIES_1_394_TX_1_evaluation,HOBBIES_1_394,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.84
HOBBIES_1_395_TX_1_evaluation,HOBBIES_1_395,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,5,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.4
HOBBIES_1_396_TX_1_evaluation,HOBBIES_1_396,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.86
HOBBIES_1_397_TX_1_evaluation,HOBBIES_1_397,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.98
HOBBIES_1_398_TX_1_evaluation,HOBBIES_1_398,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.63
HOBBIES_1_399_TX_1_evaluation,HOBBIES_1_399,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.0
HOBBIES_1_400_TX_1_evaluation,HOBBIES_1_400,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.25
HOBBIES_1_401_TX_1_evaluation,HOBBIES_1_401,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.09
HOBBIES_1_402_TX_1_evaluation,HOBBIES_1_402,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.86
HOBBIES_1_403_TX_1_evaluation,HOBBIES_1_403,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,13.27
HOBBIES_1_404_TX_1_evaluation,HOBBIES_1_404,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,10,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.56
HOBBIES_1_405_TX_1_evaluation,HOBBIES_1_405,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,12.55
HOBBIES_1_406_TX_1_evaluation,HOBBIES_1_406,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.98
HOBBIES_1_407_TX_1_evaluation,HOBBIES_1_407,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.53
HOBBIES_1_408_TX_1_evaluation,HOBBIES_1_408,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.51
HOBBIES_1_409_TX_1_evaluation,HOBBIES_1_409,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.81
HOBBIES_1_410_TX_1_evaluation,HOBBIES_1_410,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,29.04
HOBBIES_1_411_TX_1_evaluation,HOBBIES_1_411,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.44
HOBBIES_1_412_TX_1_evaluation,HOBBIES_1_412,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.04
HOBBIES_1_413_TX_1_evaluation,HOBBIES_1_413,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.94
HOBBIES_1_414_TX_1_evaluation,HOBBIES_1_414,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.33
HOBBIES_1_415_TX_1_evaluation,HOBBIES_1_415,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.73
HOBBIES_1_416_TX_1_evaluation,HOBBIES_1_416,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.4
HOBBIES_1_417_TX_1_evaluation,HOBBIES_1_417,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.5
HOBBIES_1_418_TX_1_evaluation,HOBBIES_1_418,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.94
HOBBIES_1_419_TX_1_evaluation,HOBBIES_1_419,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.09
HOBBIES_1_420_TX_1_evaluation,HOBBIES_1_420,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.73
HOBBIES_1_421_TX_1_evaluation,HOBBIES_1_421,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.11
HOBBIES_1_422_TX_1_evaluation,HOBBIES_1_422,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,11,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.72
HOBBIES_1_423_TX_1_evaluation,HOBBIES_1_423,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,7.81
HOBBIES_1_424_TX_1_evaluation,HOBBIES_1_424,HOBBIES_1,HOBBIES,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.63
HOUSEHOLD_1_001_TX_1_evaluation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.07
HOUSEHOLD_1_002_TX_1_evaluation,HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,9,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.95
HOUSEHOLD_1_003_TX_1_evaluation,HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.96
HOUSEHOLD_1_004_TX_1_evaluation,HOUSEHOLD_1_004,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.7
HOUSEHOLD_1_005_TX_1_evaluation,HOUSEHOLD_1_005,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.86
HOUSEHOLD_1_006_TX_1_evaluation,HOUSEHOLD_1_006,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.89
HOUSEHOLD_1_007_TX_1_evaluation,HOUSEHOLD_1_007,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.57
HOUSEHOLD_1_008_TX_1_evaluation,HOUSEHOLD_1_008,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.6
HOUSEHOLD_1_009_TX_1_evaluation,HOUSEHOLD_1_009,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,17.83
HOUSEHOLD_1_010_TX_1_evaluation,HOUSEHOLD_1_010,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.99
HOUSEHOLD_1_011_TX_1_evaluation,HOUSEHOLD_1_011,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.73
HOUSEHOLD_1_012_TX_1_evaluation,HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.98
HOUSEHOLD_1_013_TX_1_evaluation,HOUSEHOLD_1_013,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.86
HOUSEHOLD_1_014_TX_1_evaluation,HOUSEHOLD_1_014,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,17.84
HOUSEHOLD_1_015_TX_1_evaluation,HOUSEHOLD_1_015,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.74
HOUSEHOLD_1_016_TX_1_evaluation,HOUSEHOLD_1_016,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.94
HOUSEHOLD_1_017_TX_1_evaluation,HOUSEHOLD_1_017,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.91
HOUSEHOLD_1_018_TX_1_evaluation,HOUSEHOLD_1_018,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,10.07
HOUSEHOLD_1_019_TX_1_evaluation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,0.87
HOUSEHOLD_1_020_TX_1_evaluation,HOUSEHOLD_1_020,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.88
HOUSEHOLD_1_021_TX_1_evaluation,HOUSEHOLD_1_021,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.95
HOUSEHOLD_1_022_TX_1_evaluation,HOUSEHOLD_1_022,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.68
HOUSEHOLD_1_023_TX_1_evaluation,HOUSEHOLD_1_023,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,8.85
HOUSEHOLD_1_024_TX_1_evaluation,HOUSEHOLD_1_024,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,1.46
HOUSEHOLD_1_025_TX_1_evaluation,HOUSEHOLD_1_025,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.99
HOUSEHOLD_1_026_TX_1_evaluation,HOUSEHOLD_1_026,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,4,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.01
HOUSEHOLD_1_027_TX_1_evaluation,HOUSEHOLD_1_027,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.98
HOUSEHOLD_1_028_TX_1_evaluation,HOUSEHOLD_1_028,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.0
HOUSEHOLD_1_029_TX_1_evaluation,HOUSEHOLD_1_029,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,6.93
HOUSEHOLD_1_030_TX_1_evaluation,HOUSEHOLD_1_030,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.76
HOUSEHOLD_1_032_TX_1_evaluation,HOUSEHOLD_1_032,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.86
HOUSEHOLD_1_033_TX_1_evaluation,HOUSEHOLD_1_033,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,6,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.96
HOUSEHOLD_1_034_TX_1_evaluation,HOUSEHOLD_1_034,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.95
HOUSEHOLD_1_035_TX_1_evaluation,HOUSEHOLD_1_035,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.7
HOUSEHOLD_1_036_TX_1_evaluation,HOUSEHOLD_1_036,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.11
HOUSEHOLD_1_037_TX_1_evaluation,HOUSEHOLD_1_037,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.25
HOUSEHOLD_1_038_TX_1_evaluation,HOUSEHOLD_1_038,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.09
HOUSEHOLD_1_039_TX_1_evaluation,HOUSEHOLD_1_039,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.01
HOUSEHOLD_1_040_TX_1_evaluation,HOUSEHOLD_1_040,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.02
HOUSEHOLD_1_042_TX_1_evaluation,HOUSEHOLD_1_042,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,9.93
HOUSEHOLD_1_043_TX_1_evaluation,HOUSEHOLD_1_043,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.84
HOUSEHOLD_1_044_TX_1_evaluation,HOUSEHOLD_1_044,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,17.98
HOUSEHOLD_1_045_TX_1_evaluation,HOUSEHOLD_1_045,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.66
HOUSEHOLD_1_046_TX_1_evaluation,HOUSEHOLD_1_046,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.79
HOUSEHOLD_1_047_TX_1_evaluation,HOUSEHOLD_1_047,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.09
HOUSEHOLD_1_048_TX_1_evaluation,HOUSEHOLD_1_048,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.71
HOUSEHOLD_1_049_TX_1_evaluation,HOUSEHOLD_1_049,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,5.94
HOUSEHOLD_1_050_TX_1_evaluation,HOUSEHOLD_1_050,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,0,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.96
HOUSEHOLD_1_051_TX_1_evaluation,HOUSEHOLD_1_051,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,2.9
HOUSEHOLD_1_052_TX_1_evaluation,HOUSEHOLD_1_052,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,4.23
HOUSEHOLD_1_053_TX_1_evaluation,HOUSEHOLD_1_053,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,1,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,14.87
HOUSEHOLD_1_054_TX_1_evaluation,HOUSEHOLD_1_054,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,7,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.81
HOUSEHOLD_1_055_TX_1_evaluation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,3,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,3.8
HOUSEHOLD_1_056_TX_1_evaluation,HOUSEHOLD_1_056,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,d_1943,2,2016-05-24,11617,Sunday,4,5,2016,,,,,0,0,0,12.0
